ID,Player Name,Season,Team
thompdi01,Dijon Thompson,2006-07,ATL
mutomdi01,Dikembe Mutombo,2003-04,NYK
mutomdi01,Dikembe Mutombo,2004-05,HOU
mutomdi01,Dikembe Mutombo,2005-06,HOU
mutomdi01,Dikembe Mutombo,2006-07,HOU
mutomdi01,Dikembe Mutombo,2007-08,HOU
mutomdi01,Dikembe Mutombo,2008-09,HOU
brookdi01,Dillon Brooks,2017-18,MEM
brookdi01,Dillon Brooks,2018-19,MEM
brookdi01,Dillon Brooks,2019-20,MEM
brookdi01,Dillon Brooks,2020-21,MEM
brookdi01,Dillon Brooks,2021-22,MEM
brookdi01,Dillon Brooks,2022-23,MEM
brookdi01,Dillon Brooks,2023-24,HOU
glovedi01,Dion Glover,2003-04,ATL
glovedi01,Dion Glover,2003-04,TOR
glovedi01,Dion Glover,2004-05,SAS
waitedi01,Dion Waiters,2012-13,CLE
waitedi01,Dion Waiters,2013-14,CLE
waitedi01,Dion Waiters,2014-15,CLE
waitedi01,Dion Waiters,2014-15,OKC
waitedi01,Dion Waiters,2015-16,OKC
waitedi01,Dion Waiters,2016-17,MIA
waitedi01,Dion Waiters,2017-18,MIA
waitedi01,Dion Waiters,2018-19,MIA
waitedi01,Dion Waiters,2019-20,MIA
waitedi01,Dion Waiters,2019-20,LAL
chrisdi01,Dionte Christmas,2013-14,PHO
nowitdi01,Dirk Nowitzki,2003-04,DAL
nowitdi01,Dirk Nowitzki,2004-05,DAL
nowitdi01,Dirk Nowitzki,2005-06,DAL
nowitdi01,Dirk Nowitzki,2006-07,DAL
nowitdi01,Dirk Nowitzki,2007-08,DAL
nowitdi01,Dirk Nowitzki,2008-09,DAL
nowitdi01,Dirk Nowitzki,2009-10,DAL
nowitdi01,Dirk Nowitzki,2010-11,DAL
nowitdi01,Dirk Nowitzki,2011-12,DAL
nowitdi01,Dirk Nowitzki,2012-13,DAL
nowitdi01,Dirk Nowitzki,2013-14,DAL
nowitdi01,Dirk Nowitzki,2014-15,DAL
nowitdi01,Dirk Nowitzki,2015-16,DAL
nowitdi01,Dirk Nowitzki,2016-17,DAL
nowitdi01,Dirk Nowitzki,2017-18,DAL
nowitdi01,Dirk Nowitzki,2018-19,DAL
hodgedm01,D'Moi Hodge,2023-24,LAL
skapidm01,Dmytro Skapintsev,2023-24,NYK
sabondo01,Domantas Sabonis,2016-17,OKC
sabondo01,Domantas Sabonis,2017-18,IND
sabondo01,Domantas Sabonis,2018-19,IND
sabondo01,Domantas Sabonis,2019-20,IND
sabondo01,Domantas Sabonis,2020-21,IND
sabondo01,Domantas Sabonis,2021-22,IND
sabondo01,Domantas Sabonis,2021-22,SAC
sabondo01,Domantas Sabonis,2022-23,SAC
sabondo01,Domantas Sabonis,2023-24,SAC
mcguido01,Dominic McGuire,2007-08,WAS
mcguido01,Dominic McGuire,2008-09,WAS
mcguido01,Dominic McGuire,2009-10,WAS
mcguido01,Dominic McGuire,2009-10,SAC
mcguido01,Dominic McGuire,2010-11,CHA
mcguido01,Dominic McGuire,2011-12,GSW
mcguido01,Dominic McGuire,2012-13,TOR
mcguido01,Dominic McGuire,2012-13,NOH
mcguido01,Dominic McGuire,2012-13,IND
barlodo01,Dominick Barlow,2022-23,SAS
barlodo01,Dominick Barlow,2023-24,SAS
jonesdo02,Dominique Jones,2010-11,DAL
jonesdo02,Dominique Jones,2011-12,DAL
jonesdo02,Dominique Jones,2012-13,DAL
sloando01,Donald Sloan,2011-12,ATL
sloando01,Donald Sloan,2011-12,NOH
sloando01,Donald Sloan,2011-12,CLE
sloando01,Donald Sloan,2012-13,CLE
sloando01,Donald Sloan,2012-13,NOH
sloando01,Donald Sloan,2013-14,IND
sloando01,Donald Sloan,2014-15,IND
sloando01,Donald Sloan,2015-16,BRK
motiedo01,Donatas Motiejūnas,2012-13,HOU
motiedo01,Donatas Motiejūnas,2013-14,HOU
motiedo01,Donatas Motiejūnas,2014-15,HOU
motiedo01,Donatas Motiejūnas,2015-16,HOU
motiedo01,Donatas Motiejūnas,2016-17,NOP
motiedo01,Donatas Motiejūnas,2018-19,SAS
taylodo01,Donell Taylor,2005-06,WAS
taylodo01,Donell Taylor,2006-07,WAS
harvedo01,Donnell Harvey,2003-04,ORL
harvedo01,Donnell Harvey,2003-04,PHO
harvedo01,Donnell Harvey,2004-05,NJN
mitchdo01,Donovan Mitchell,2017-18,UTA
mitchdo01,Donovan Mitchell,2018-19,UTA
mitchdo01,Donovan Mitchell,2019-20,UTA
mitchdo01,Donovan Mitchell,2020-21,UTA
mitchdo01,Donovan Mitchell,2021-22,UTA
mitchdo01,Donovan Mitchell,2022-23,CLE
mitchdo01,Donovan Mitchell,2023-24,CLE
willido02,Donovan Williams,2022-23,ATL
halldo01,Donta Hall,2019-20,DET
halldo01,Donta Hall,2019-20,BRK
halldo01,Donta Hall,2020-21,ORL
smithdo04,Donta Smith,2004-05,ATL
smithdo04,Donta Smith,2005-06,ATL
divindo01,Donte DiVincenzo,2018-19,MIL
divindo01,Donte DiVincenzo,2019-20,MIL
divindo01,Donte DiVincenzo,2020-21,MIL
divindo01,Donte DiVincenzo,2021-22,MIL
divindo01,Donte DiVincenzo,2021-22,SAC
divindo01,Donte DiVincenzo,2022-23,GSW
divindo01,Donte DiVincenzo,2023-24,NYK
grantdo01,Donte Grantham,2018-19,OKC
greendo01,Donté Greene,2008-09,SAC
greendo01,Donté Greene,2009-10,SAC
greendo01,Donté Greene,2010-11,SAC
greendo01,Donté Greene,2011-12,SAC
jeffedo01,Dontell Jefferson,2008-09,CHA
marshdo01,Donyell Marshall,2003-04,CHI
marshdo01,Donyell Marshall,2003-04,TOR
marshdo01,Donyell Marshall,2004-05,TOR
marshdo01,Donyell Marshall,2005-06,CLE
marshdo01,Donyell Marshall,2006-07,CLE
marshdo01,Donyell Marshall,2007-08,CLE
marshdo01,Donyell Marshall,2007-08,SEA
marshdo01,Donyell Marshall,2008-09,PHI
wrighdo01,Dorell Wright,2004-05,MIA
wrighdo01,Dorell Wright,2005-06,MIA
wrighdo01,Dorell Wright,2006-07,MIA
wrighdo01,Dorell Wright,2007-08,MIA
wrighdo01,Dorell Wright,2008-09,MIA
wrighdo01,Dorell Wright,2009-10,MIA
wrighdo01,Dorell Wright,2010-11,GSW
wrighdo01,Dorell Wright,2011-12,GSW
wrighdo01,Dorell Wright,2012-13,PHI
wrighdo01,Dorell Wright,2013-14,POR
wrighdo01,Dorell Wright,2014-15,POR
finnedo01,Dorian Finney-Smith,2016-17,DAL
finnedo01,Dorian Finney-Smith,2017-18,DAL
finnedo01,Dorian Finney-Smith,2018-19,DAL
finnedo01,Dorian Finney-Smith,2019-20,DAL
finnedo01,Dorian Finney-Smith,2020-21,DAL
finnedo01,Dorian Finney-Smith,2021-22,DAL
finnedo01,Dorian Finney-Smith,2022-23,DAL
finnedo01,Dorian Finney-Smith,2022-23,BRK
finnedo01,Dorian Finney-Smith,2023-24,BRK
lambdo01,Doron Lamb,2012-13,MIL
lambdo01,Doron Lamb,2012-13,ORL
lambdo01,Doron Lamb,2013-14,ORL
chrisdo01,Doug Christie,2003-04,SAC
chrisdo01,Doug Christie,2004-05,SAC
chrisdo01,Doug Christie,2004-05,ORL
chrisdo01,Doug Christie,2005-06,DAL
chrisdo01,Doug Christie,2006-07,LAC
mcderdo01,Doug McDermott,2014-15,CHI
mcderdo01,Doug McDermott,2015-16,CHI
mcderdo01,Doug McDermott,2016-17,CHI
mcderdo01,Doug McDermott,2016-17,OKC
mcderdo01,Doug McDermott,2017-18,NYK
mcderdo01,Doug McDermott,2017-18,DAL
mcderdo01,Doug McDermott,2018-19,IND
mcderdo01,Doug McDermott,2019-20,IND
mcderdo01,Doug McDermott,2020-21,IND
mcderdo01,Doug McDermott,2021-22,SAS
mcderdo01,Doug McDermott,2022-23,SAS
mcderdo01,Doug McDermott,2023-24,SAS
mcderdo01,Doug McDermott,2023-24,IND
overtdo01,Doug Overton,2003-04,NJN
overtdo01,Doug Overton,2003-04,LAC
bendedr01,Dragan Bender,2016-17,PHO
bendedr01,Dragan Bender,2017-18,PHO
bendedr01,Dragan Bender,2018-19,PHO
bendedr01,Dragan Bender,2019-20,MIL
bendedr01,Dragan Bender,2019-20,GSW
greendr01,Draymond Green,2012-13,GSW
greendr01,Draymond Green,2013-14,GSW
greendr01,Draymond Green,2014-15,GSW
greendr01,Draymond Green,2015-16,GSW
greendr01,Draymond Green,2016-17,GSW
greendr01,Draymond Green,2017-18,GSW
greendr01,Draymond Green,2018-19,GSW
greendr01,Draymond Green,2019-20,GSW
greendr01,Draymond Green,2020-21,GSW
greendr01,Draymond Green,2021-22,GSW
greendr01,Draymond Green,2022-23,GSW
greendr01,Draymond Green,2023-24,GSW
eubandr01,Drew Eubanks,2018-19,SAS
eubandr01,Drew Eubanks,2019-20,SAS
eubandr01,Drew Eubanks,2020-21,SAS
eubandr01,Drew Eubanks,2021-22,SAS
eubandr01,Drew Eubanks,2021-22,POR
eubandr01,Drew Eubanks,2022-23,POR
eubandr01,Drew Eubanks,2023-24,PHO
goodedr01,Drew Gooden,2003-04,ORL
goodedr01,Drew Gooden,2004-05,CLE
goodedr01,Drew Gooden,2005-06,CLE
goodedr01,Drew Gooden,2006-07,CLE
goodedr01,Drew Gooden,2007-08,CLE
goodedr01,Drew Gooden,2007-08,CHI
goodedr01,Drew Gooden,2008-09,CHI
goodedr01,Drew Gooden,2008-09,SAC
goodedr01,Drew Gooden,2008-09,SAS
goodedr01,Drew Gooden,2009-10,DAL
goodedr01,Drew Gooden,2009-10,LAC
goodedr01,Drew Gooden,2010-11,MIL
goodedr01,Drew Gooden,2011-12,MIL
goodedr01,Drew Gooden,2012-13,MIL
goodedr01,Drew Gooden,2013-14,WAS
goodedr01,Drew Gooden,2014-15,WAS
goodedr01,Drew Gooden,2015-16,WAS
gordodr01,Drew Gordon,2014-15,PHI
peterdr01,Drew Peterson,2023-24,BOS
smithdr01,Dru Smith,2022-23,MIA
smithdr01,Dru Smith,2022-23,BRK
smithdr01,Dru Smith,2023-24,MIA
washidu02,Duane Washington Jr.,2021-22,IND
washidu02,Duane Washington Jr.,2022-23,PHO
dukandu01,Duje Dukan,2015-16,SAC
robindu01,Duncan Robinson,2018-19,MIA
robindu01,Duncan Robinson,2019-20,MIA
robindu01,Duncan Robinson,2020-21,MIA
robindu01,Duncan Robinson,2021-22,MIA
robindu01,Duncan Robinson,2022-23,MIA
robindu01,Duncan Robinson,2023-24,MIA
reathdu01,Duop Reath,2023-24,POR
hannadu01,Dusty Hannahs,2018-19,MEM
hannadu01,Dusty Hannahs,2019-20,MEM
bacondw01,Dwayne Bacon,2017-18,CHO
bacondw01,Dwayne Bacon,2018-19,CHO
bacondw01,Dwayne Bacon,2019-20,CHO
bacondw01,Dwayne Bacon,2020-21,ORL
jonesdw02,Dwayne Jones,2005-06,BOS
jonesdw02,Dwayne Jones,2006-07,CLE
jonesdw02,Dwayne Jones,2007-08,CLE
jonesdw02,Dwayne Jones,2008-09,CHA
jonesdw02,Dwayne Jones,2009-10,PHO
buyckdw01,Dwight Buycks,2013-14,TOR
buyckdw01,Dwight Buycks,2014-15,LAL
buyckdw01,Dwight Buycks,2017-18,DET
howardw01,Dwight Howard,2004-05,ORL
howardw01,Dwight Howard,2005-06,ORL
howardw01,Dwight Howard,2006-07,ORL
howardw01,Dwight Howard,2007-08,ORL
howardw01,Dwight Howard,2008-09,ORL
howardw01,Dwight Howard,2009-10,ORL
howardw01,Dwight Howard,2010-11,ORL
howardw01,Dwight Howard,2011-12,ORL
howardw01,Dwight Howard,2012-13,LAL
howardw01,Dwight Howard,2013-14,HOU
howardw01,Dwight Howard,2014-15,HOU
howardw01,Dwight Howard,2015-16,HOU
howardw01,Dwight Howard,2016-17,ATL
howardw01,Dwight Howard,2017-18,CHO
howardw01,Dwight Howard,2018-19,WAS
howardw01,Dwight Howard,2019-20,LAL
howardw01,Dwight Howard,2020-21,PHI
howardw01,Dwight Howard,2021-22,LAL
poweldw01,Dwight Powell,2014-15,BOS
poweldw01,Dwight Powell,2014-15,DAL
poweldw01,Dwight Powell,2015-16,DAL
poweldw01,Dwight Powell,2016-17,DAL
poweldw01,Dwight Powell,2017-18,DAL
poweldw01,Dwight Powell,2018-19,DAL
poweldw01,Dwight Powell,2019-20,DAL
poweldw01,Dwight Powell,2020-21,DAL
poweldw01,Dwight Powell,2021-22,DAL
poweldw01,Dwight Powell,2022-23,DAL
poweldw01,Dwight Powell,2023-24,DAL
wadedw01,Dwyane Wade,2003-04,MIA
wadedw01,Dwyane Wade,2004-05,MIA
wadedw01,Dwyane Wade,2005-06,MIA
wadedw01,Dwyane Wade,2006-07,MIA
wadedw01,Dwyane Wade,2007-08,MIA
wadedw01,Dwyane Wade,2008-09,MIA
wadedw01,Dwyane Wade,2009-10,MIA
wadedw01,Dwyane Wade,2010-11,MIA
wadedw01,Dwyane Wade,2011-12,MIA
wadedw01,Dwyane Wade,2012-13,MIA
wadedw01,Dwyane Wade,2013-14,MIA
wadedw01,Dwyane Wade,2014-15,MIA
wadedw01,Dwyane Wade,2015-16,MIA
wadedw01,Dwyane Wade,2016-17,CHI
wadedw01,Dwyane Wade,2017-18,CLE
wadedw01,Dwyane Wade,2017-18,MIA
wadedw01,Dwyane Wade,2018-19,MIA
windldy01,Dylan Windler,2020-21,CLE
windldy01,Dylan Windler,2021-22,CLE
windldy01,Dylan Windler,2022-23,CLE
windldy01,Dylan Windler,2023-24,NYK
windldy01,Dylan Windler,2023-24,LAL
windldy01,Dylan Windler,2023-24,ATL
daniedy01,Dyson Daniels,2022-23,NOP
daniedy01,Dyson Daniels,2023-24,NOP
musadz01,Džanan Musa,2018-19,BRK
musadz01,Džanan Musa,2019-20,BRK
liddeej01,E.J. Liddell,2023-24,NOP
barroea01,Earl Barron,2005-06,MIA
barroea01,Earl Barron,2006-07,MIA
barroea01,Earl Barron,2007-08,MIA
barroea01,Earl Barron,2009-10,NYK
barroea01,Earl Barron,2010-11,PHO
barroea01,Earl Barron,2010-11,MIL
barroea01,Earl Barron,2010-11,POR
barroea01,Earl Barron,2011-12,GSW
barroea01,Earl Barron,2012-13,WAS
barroea01,Earl Barron,2012-13,NYK
barroea01,Earl Barron,2014-15,PHO
boykiea01,Earl Boykins,2003-04,DEN
boykiea01,Earl Boykins,2004-05,DEN
boykiea01,Earl Boykins,2005-06,DEN
boykiea01,Earl Boykins,2006-07,DEN
boykiea01,Earl Boykins,2006-07,MIL
boykiea01,Earl Boykins,2007-08,CHA
boykiea01,Earl Boykins,2009-10,WAS
boykiea01,Earl Boykins,2010-11,MIL
boykiea01,Earl Boykins,2011-12,HOU
clarkea01,Earl Clark,2009-10,PHO
clarkea01,Earl Clark,2010-11,PHO
clarkea01,Earl Clark,2010-11,ORL
clarkea01,Earl Clark,2011-12,ORL
clarkea01,Earl Clark,2012-13,LAL
clarkea01,Earl Clark,2013-14,CLE
clarkea01,Earl Clark,2013-14,NYK
clarkea01,Earl Clark,2014-15,BRK
watsoea01,Earl Watson,2003-04,MEM
watsoea01,Earl Watson,2004-05,MEM
watsoea01,Earl Watson,2005-06,DEN
watsoea01,Earl Watson,2005-06,SEA
watsoea01,Earl Watson,2006-07,SEA
watsoea01,Earl Watson,2007-08,SEA
watsoea01,Earl Watson,2008-09,OKC
watsoea01,Earl Watson,2009-10,IND
watsoea01,Earl Watson,2010-11,UTA
watsoea01,Earl Watson,2011-12,UTA
watsoea01,Earl Watson,2012-13,UTA
watsoea01,Earl Watson,2013-14,POR
davised01,Ed Davis,2010-11,TOR
davised01,Ed Davis,2011-12,TOR
davised01,Ed Davis,2012-13,TOR
davised01,Ed Davis,2012-13,MEM
davised01,Ed Davis,2013-14,MEM
davised01,Ed Davis,2014-15,LAL
davised01,Ed Davis,2015-16,POR
davised01,Ed Davis,2016-17,POR
davised01,Ed Davis,2017-18,POR
davised01,Ed Davis,2018-19,BRK
davised01,Ed Davis,2019-20,UTA
davised01,Ed Davis,2020-21,MIN
davised01,Ed Davis,2021-22,CLE
basdeed01,Eddie Basden,2005-06,CHI
gilled01,Eddie Gill,2003-04,POR
gilled01,Eddie Gill,2004-05,IND
gilled01,Eddie Gill,2005-06,IND
gilled01,Eddie Gill,2007-08,NJN
gilled01,Eddie Gill,2007-08,SEA
gilled01,Eddie Gill,2008-09,MIL
griffed01,Eddie Griffin,2004-05,MIN
griffed01,Eddie Griffin,2005-06,MIN
griffed01,Eddie Griffin,2006-07,MIN
houseed01,Eddie House,2003-04,LAC
houseed01,Eddie House,2004-05,CHA
houseed01,Eddie House,2004-05,MIL
houseed01,Eddie House,2004-05,SAC
houseed01,Eddie House,2005-06,PHO
houseed01,Eddie House,2006-07,NJN
houseed01,Eddie House,2007-08,BOS
houseed01,Eddie House,2008-09,BOS
houseed01,Eddie House,2009-10,BOS
houseed01,Eddie House,2009-10,NYK
houseed01,Eddie House,2010-11,MIA
jonesed02,Eddie Jones,2003-04,MIA
jonesed02,Eddie Jones,2004-05,MIA
jonesed02,Eddie Jones,2005-06,MEM
jonesed02,Eddie Jones,2006-07,MEM
jonesed02,Eddie Jones,2006-07,MIA
jonesed02,Eddie Jones,2007-08,DAL
robined01,Eddie Robinson,2003-04,CHI
curryed01,Eddy Curry,2003-04,CHI
curryed01,Eddy Curry,2004-05,CHI
curryed01,Eddy Curry,2005-06,NYK
curryed01,Eddy Curry,2006-07,NYK
curryed01,Eddy Curry,2007-08,NYK
curryed01,Eddy Curry,2008-09,NYK
curryed01,Eddy Curry,2009-10,NYK
curryed01,Eddy Curry,2011-12,MIA
curryed01,Eddy Curry,2012-13,DAL
sumneed01,Edmond Sumner,2017-18,IND
sumneed01,Edmond Sumner,2018-19,IND
sumneed01,Edmond Sumner,2019-20,IND
sumneed01,Edmond Sumner,2020-21,IND
sumneed01,Edmond Sumner,2022-23,BRK
najered01,Eduardo Nájera,2003-04,DAL
najered01,Eduardo Nájera,2004-05,GSW
najered01,Eduardo Nájera,2004-05,DEN
najered01,Eduardo Nájera,2005-06,DEN
najered01,Eduardo Nájera,2006-07,DEN
najered01,Eduardo Nájera,2007-08,DEN
najered01,Eduardo Nájera,2008-09,NJN
najered01,Eduardo Nájera,2009-10,NJN
najered01,Eduardo Nájera,2009-10,DAL
najered01,Eduardo Nájera,2010-11,CHA
najered01,Eduardo Nájera,2011-12,CHA
ubileed01,Edwin Ubiles,2011-12,WAS
tavarwa01,Edy Tavares,2015-16,ATL
tavarwa01,Edy Tavares,2016-17,ATL
tavarwa01,Edy Tavares,2016-17,CLE
udohek01,Ekpe Udoh,2010-11,GSW
udohek01,Ekpe Udoh,2011-12,GSW
udohek01,Ekpe Udoh,2011-12,MIL
udohek01,Ekpe Udoh,2012-13,MIL
udohek01,Ekpe Udoh,2013-14,MIL
udohek01,Ekpe Udoh,2014-15,LAC
udohek01,Ekpe Udoh,2017-18,UTA
udohek01,Ekpe Udoh,2018-19,UTA
campbel01,Elden Campbell,2003-04,DET
campbel01,Elden Campbell,2004-05,NJN
campbel01,Elden Campbell,2004-05,DET
paytoel01,Elfrid Payton,2014-15,ORL
paytoel01,Elfrid Payton,2015-16,ORL
paytoel01,Elfrid Payton,2016-17,ORL
paytoel01,Elfrid Payton,2017-18,ORL
paytoel01,Elfrid Payton,2017-18,PHO
paytoel01,Elfrid Payton,2018-19,NOP
paytoel01,Elfrid Payton,2019-20,NYK
paytoel01,Elfrid Payton,2020-21,NYK
paytoel01,Elfrid Payton,2021-22,PHO
harriel01,Elias Harris,2013-14,LAL
okoboel01,Elie Okobo,2018-19,PHO
okoboel01,Elie Okobo,2019-20,PHO
bryanel01,Elijah Bryant,2020-21,MIL
hugheel01,Elijah Hughes,2020-21,UTA
hugheel01,Elijah Hughes,2021-22,UTA
hugheel01,Elijah Hughes,2021-22,POR
millsel01,Elijah Millsap,2014-15,UTA
millsel01,Elijah Millsap,2015-16,UTA
millsel01,Elijah Millsap,2016-17,PHO
williel01,Elliot Williams,2011-12,POR
williel01,Elliot Williams,2013-14,PHI
williel01,Elliot Williams,2014-15,UTA
williel01,Elliot Williams,2014-15,NOP
williel01,Elliot Williams,2015-16,MEM
brandel01,Elton Brand,2003-04,LAC
brandel01,Elton Brand,2004-05,LAC
brandel01,Elton Brand,2005-06,LAC
brandel01,Elton Brand,2006-07,LAC
brandel01,Elton Brand,2007-08,LAC
brandel01,Elton Brand,2008-09,PHI
brandel01,Elton Brand,2009-10,PHI
brandel01,Elton Brand,2010-11,PHI
brandel01,Elton Brand,2011-12,PHI
brandel01,Elton Brand,2012-13,DAL
brandel01,Elton Brand,2013-14,ATL
brandel01,Elton Brand,2014-15,ATL
brandel01,Elton Brand,2015-16,PHI
terryem01,Emanuel Terry,2018-19,PHO
terryem01,Emanuel Terry,2018-19,MIA
terryem01,Emanuel Terry,2021-22,PHO
okafoem01,Emeka Okafor,2004-05,CHA
okafoem01,Emeka Okafor,2005-06,CHA
okafoem01,Emeka Okafor,2006-07,CHA
okafoem01,Emeka Okafor,2007-08,CHA
okafoem01,Emeka Okafor,2008-09,CHA
okafoem01,Emeka Okafor,2009-10,NOH
okafoem01,Emeka Okafor,2010-11,NOH
okafoem01,Emeka Okafor,2011-12,NOH
okafoem01,Emeka Okafor,2012-13,WAS
okafoem01,Emeka Okafor,2017-18,NOP
mudiaem01,Emmanuel Mudiay,2015-16,DEN
mudiaem01,Emmanuel Mudiay,2016-17,DEN
mudiaem01,Emmanuel Mudiay,2017-18,DEN
mudiaem01,Emmanuel Mudiay,2017-18,NYK
mudiaem01,Emmanuel Mudiay,2018-19,NYK
mudiaem01,Emmanuel Mudiay,2019-20,UTA
mudiaem01,Emmanuel Mudiay,2021-22,SAC
batesem01,Emoni Bates,2023-24,CLE
kanteen01,Enes Freedom,2011-12,UTA
kanteen01,Enes Freedom,2012-13,UTA
kanteen01,Enes Freedom,2013-14,UTA
kanteen01,Enes Freedom,2014-15,UTA
kanteen01,Enes Freedom,2014-15,OKC
kanteen01,Enes Freedom,2015-16,OKC
kanteen01,Enes Freedom,2016-17,OKC
kanteen01,Enes Freedom,2017-18,NYK
kanteen01,Enes Freedom,2018-19,NYK
kanteen01,Enes Freedom,2018-19,POR
kanteen01,Enes Freedom,2019-20,BOS
kanteen01,Enes Freedom,2020-21,POR
kanteen01,Enes Freedom,2021-22,BOS
bledser01,Eric Bledsoe,2010-11,LAC
bledser01,Eric Bledsoe,2011-12,LAC
bledser01,Eric Bledsoe,2012-13,LAC
bledser01,Eric Bledsoe,2013-14,PHO
bledser01,Eric Bledsoe,2014-15,PHO
bledser01,Eric Bledsoe,2015-16,PHO
bledser01,Eric Bledsoe,2016-17,PHO
bledser01,Eric Bledsoe,2017-18,PHO
bledser01,Eric Bledsoe,2017-18,MIL
bledser01,Eric Bledsoe,2018-19,MIL
bledser01,Eric Bledsoe,2019-20,MIL
bledser01,Eric Bledsoe,2020-21,NOP
bledser01,Eric Bledsoe,2021-22,LAC
dawsoer01,Eric Dawson,2011-12,SAS
gordoer01,Eric Gordon,2008-09,LAC
gordoer01,Eric Gordon,2009-10,LAC
gordoer01,Eric Gordon,2010-11,LAC
gordoer01,Eric Gordon,2011-12,NOH
gordoer01,Eric Gordon,2012-13,NOH
gordoer01,Eric Gordon,2013-14,NOP
gordoer01,Eric Gordon,2014-15,NOP
gordoer01,Eric Gordon,2015-16,NOP
gordoer01,Eric Gordon,2016-17,HOU
gordoer01,Eric Gordon,2017-18,HOU
gordoer01,Eric Gordon,2018-19,HOU
gordoer01,Eric Gordon,2019-20,HOU
gordoer01,Eric Gordon,2020-21,HOU
gordoer01,Eric Gordon,2021-22,HOU
gordoer01,Eric Gordon,2022-23,HOU
gordoer01,Eric Gordon,2022-23,LAC
gordoer01,Eric Gordon,2023-24,PHO
maynoer01,Eric Maynor,2009-10,UTA
maynoer01,Eric Maynor,2009-10,OKC
maynoer01,Eric Maynor,2010-11,OKC
maynoer01,Eric Maynor,2011-12,OKC
maynoer01,Eric Maynor,2012-13,OKC
maynoer01,Eric Maynor,2012-13,POR
maynoer01,Eric Maynor,2013-14,WAS
maynoer01,Eric Maynor,2013-14,PHI
mikaer01,Eric Mika,2019-20,SAC
moreler01,Eric Moreland,2014-15,SAC
moreler01,Eric Moreland,2015-16,SAC
moreler01,Eric Moreland,2017-18,DET
moreler01,Eric Moreland,2018-19,PHO
moreler01,Eric Moreland,2018-19,TOR
pascher01,Eric Paschall,2019-20,GSW
pascher01,Eric Paschall,2020-21,GSW
pascher01,Eric Paschall,2021-22,UTA
piatker01,Eric Piatkowski,2003-04,HOU
piatker01,Eric Piatkowski,2004-05,CHI
piatker01,Eric Piatkowski,2005-06,CHI
piatker01,Eric Piatkowski,2006-07,PHO
piatker01,Eric Piatkowski,2007-08,PHO
snower01,Eric Snow,2003-04,PHI
snower01,Eric Snow,2004-05,CLE
snower01,Eric Snow,2005-06,CLE
snower01,Eric Snow,2006-07,CLE
snower01,Eric Snow,2007-08,CLE
willier01,Eric Williams,2003-04,BOS
willier01,Eric Williams,2003-04,CLE
willier01,Eric Williams,2004-05,NJN
willier01,Eric Williams,2004-05,TOR
willier01,Eric Williams,2005-06,TOR
willier01,Eric Williams,2006-07,SAS
willier01,Eric Williams,2006-07,CHA
dampier01,Erick Dampier,2003-04,GSW
dampier01,Erick Dampier,2004-05,DAL
dampier01,Erick Dampier,2005-06,DAL
dampier01,Erick Dampier,2006-07,DAL
dampier01,Erick Dampier,2007-08,DAL
dampier01,Erick Dampier,2008-09,DAL
dampier01,Erick Dampier,2009-10,DAL
dampier01,Erick Dampier,2010-11,MIA
dampier01,Erick Dampier,2011-12,ATL
greener01,Erick Green,2014-15,DEN
greener01,Erick Green,2015-16,DEN
greener01,Erick Green,2015-16,UTA
stricer01,Erick Strickland,2003-04,MIL
stricer01,Erick Strickland,2004-05,MIL
danieer01,Erik Daniels,2004-05,SAC
mccreer01,Erik McCree,2017-18,UTA
murpher01,Erik Murphy,2013-14,CHI
ilyaser01,Ersan İlyasova,2009-10,MIL
ilyaser01,Ersan İlyasova,2010-11,MIL
ilyaser01,Ersan İlyasova,2011-12,MIL
ilyaser01,Ersan İlyasova,2012-13,MIL
ilyaser01,Ersan İlyasova,2013-14,MIL
ilyaser01,Ersan İlyasova,2014-15,MIL
ilyaser01,Ersan İlyasova,2015-16,DET
ilyaser01,Ersan İlyasova,2015-16,ORL
ilyaser01,Ersan İlyasova,2016-17,OKC
ilyaser01,Ersan İlyasova,2016-17,PHI
ilyaser01,Ersan İlyasova,2016-17,ATL
ilyaser01,Ersan İlyasova,2017-18,ATL
ilyaser01,Ersan İlyasova,2017-18,PHI
ilyaser01,Ersan İlyasova,2018-19,MIL
ilyaser01,Ersan İlyasova,2019-20,MIL
ilyaser01,Ersan İlyasova,2020-21,UTA
ilyaser01,Ersan İlyasova,2006-07,MIL
johnser02,Ervin Johnson,2003-04,MIN
johnser02,Ervin Johnson,2004-05,MIN
johnser02,Ervin Johnson,2005-06,MIL
batises01,Esteban Batista,2005-06,ATL
batises01,Esteban Batista,2006-07,ATL
thomaet01,Etan Thomas,2003-04,WAS
thomaet01,Etan Thomas,2004-05,WAS
thomaet01,Etan Thomas,2005-06,WAS
thomaet01,Etan Thomas,2006-07,WAS
thomaet01,Etan Thomas,2008-09,WAS
thomaet01,Etan Thomas,2009-10,OKC
thomaet01,Etan Thomas,2010-11,ATL
mooreet01,E'Twaun Moore,2011-12,BOS
mooreet01,E'Twaun Moore,2012-13,ORL
mooreet01,E'Twaun Moore,2013-14,ORL
mooreet01,E'Twaun Moore,2014-15,CHI
mooreet01,E'Twaun Moore,2015-16,CHI
mooreet01,E'Twaun Moore,2016-17,NOP
mooreet01,E'Twaun Moore,2017-18,NOP
mooreet01,E'Twaun Moore,2018-19,NOP
